655|AW00000655|790-555-0197|Value Added Reseller|Operational Manufacturing|2|S|Mountain|25730, boul. St-R‚gis|United Security|1974
656|AW00000656|1 (11) 500 555-0134|Specialty Bike Shop|Impervious Paint Company|10|A|Mountain|3383, rue Lamarck|Primary Bank & Reserve|1976
657|AW00000657|1 (11) 500 555-0158|Warehouse|Links Works|40|Q|Mountain|Helsenbergbogen 6|Guardian Bank|1978
658|AW00000658|1 (11) 500 555-0197|Value Added Reseller|Mass Market Bikes|5|S|Touring|Level 59|Reserve Security|1980
659|AW00000659|1 (11) 500 555-0174|Specialty Bike Shop|Shipping Specialists|13|A|Road|25 Hartfield Road, Wimbledon|International Bank|1982
660|AW00000660|371-555-0184|Warehouse|Exhilarating Cycles|43|Q|Road|Kensington Valley Shops|International Security|1984
661|AW00000661|143-555-0129|Value Added Reseller|General Department Stores|8|S|Mountain|253131 Lake Frasier Drive, Office No. 2|Primary International|1986
662|AW00000662|1 (11) 500 555-0146|Specialty Bike Shop|Finer Sporting Goods|16|A|Touring|28, avenue des Champs-Elys‚es|United Security|1988
663|AW00000663|1 (11) 500 555-0112|Warehouse|Capital Riding Supplies|46|Q|Mountain|Buergermeister-ulrich-str 9500|Primary Bank & Reserve|1990
664|AW00000664|1 (11) 500 555-0118|Value Added Reseller|Eastside Cycle Shop|11|S|Touring|45671 Queens Road Ct.|Guardian Bank|1992
665|AW00000665|1 (11) 500 555-0178|Specialty Bike Shop|Authentic Sales and Service|19|A|Mountain|99 Dean Street, Soho|Reserve Security|1994
666|AW00000666|916-555-0133|Warehouse|Bike Boutique|49|Q|Road|Polaris Town Center|International Bank|1996
667|AW00000667|272-555-0126|Value Added Reseller|Traditional Department Stores|14|S|Mountain|Green Acres Mall|International Security|1998
668|AW00000668|942-555-0141|Specialty Bike Shop|Official Parts Shop|22|A|Road|9905 Three Rivers Drive|Primary International|2000
669|AW00000669|899-555-0134|Warehouse|Racing Bike Outlet|52|Q|Road|225 South 314th Street|United Security|2002
670|AW00000670|859-555-0140|Value Added Reseller|First Bike Store|17|S|Road|Kansas City Factory Outlet|Primary Bank & Reserve|2004
671|AW00000671|747-555-0113|Specialty Bike Shop|Contoso, Ltd.|25|A|Road|Fiesta Trail Shopping Center|Guardian Bank|2005
672|AW00000672|169-555-0178|Warehouse|Utilitarian Sporting Goods|55|Q|Touring|4635 S. Harrison Blvd.|Reserve Security|2003
673|AW00000673|107-555-0117|Value Added Reseller|Countryside Company|20|S|Mountain|825 W 500 S|International Bank|2004
674|AW00000674|685-555-0117|Specialty Bike Shop|Discount Tours|28|A|Road|603 Gellert Blvd|International Security|1975
675|AW00000675|698-555-0183|Warehouse|Bike Goods|58|Q|Road|254075 Biscayne Blvd.|Primary International|2003
676|AW00000676|967-555-0129|Value Added Reseller|Better Bike Shop|19|S|Mountain|42525 Austell Road|United Security|1979
677|AW00000677|394-555-0168|Specialty Bike Shop|Tire Exchange|31|A|Mountain|9984 Wellington Street|Primary Bank & Reserve|2002
678|AW00000678|916-555-0137|Warehouse|Vigorous Exercise Company|61|Q|Mountain|9950 Ferrand Drive, 9th Floor|Guardian Bank|1983
679|AW00000679|393-555-0167|Value Added Reseller|Superb Sales and Repair|18|S|Road|990th Floor 700 De La GauchetiSre Ou|Reserve Security|2001
680|AW00000680|1 (11) 500 555-0139|Specialty Bike Shop|Racing Tours|34|A|Mountain|21, avenue de la Gare|International Bank|1987
681|AW00000681|1 (11) 500 555-0153|Warehouse|Showcase for Cycles|64|Q|Road|Erftplatz 22|International Security|2000
682|AW00000682|1 (11) 500 555-0182|Value Added Reseller|Popular Bike Lines|17|S|Touring|Level 7|Primary International|1991
683|AW00000683|1 (11) 500 555-0137|Specialty Bike Shop|Oils and Fluids Warehouse|37|A|Mountain|Park House-4th Floor, 2516 Park St.|United Security|1999
684|AW00000684|158-555-0188|Warehouse|Lease-a-Bike Shop|67|Q|Road|Connecticut Post Mall|Primary Bank & Reserve|1995
685|AW00000685|763-555-0120|Value Added Reseller|Family Cycle Store|16|S|Mountain|660 Saint-Jacques, Bureau 400|Guardian Bank|1998
686|AW00000686|1 (11) 500 555-0177|Specialty Bike Shop|Finished Parts Shop|40|A|Mountain|62, route de Marseille|Reserve Security|1999
687|AW00000687|1 (11) 500 555-0178|Warehouse|Functional Store South|70|Q|Mountain|Viktoria-Luise-Platz 475|International Bank|1997
688|AW00000688|1 (11) 500 555-0191|Value Added Reseller|Bike Part Wholesalers|15|S|Touring|254a Baker Street|International Security|2003
689|AW00000689|1 (11) 500 555-0113|Specialty Bike Shop|Consumer Equipment|43|A|Road|67 Vincent Square, Victoria|Primary International|1996
690|AW00000690|362-555-0121|Warehouse|Active Cycling|73|Q|Road|Indian Mound Mall|United Security|2002
691|AW00000691|751-555-0119|Value Added Reseller|Mountain Bike Store|14|S|Touring|Amity Plaza|Primary Bank & Reserve|1995
692|AW00000692|143-555-0113|Specialty Bike Shop|Successful Sales Company|46|A|Road|7009 Sw Hall Blvd.|Guardian Bank|2001
693|AW00000693|539-555-0121|Warehouse|Stock Parts and Supplies|76|Q|Touring|99295 S.e. Tualatin Valley_hwy.|Reserve Security|1994
694|AW00000694|713-555-0168|Value Added Reseller|The Accessories Store|13|S|Road|Medford Outlet Center|International Bank|2000
695|AW00000695|620-555-0117|Specialty Bike Shop|Responsible Bike Dealers|49|A|Mountain|Ward Parkway Center|International Security|1993
696|AW00000696|962-555-0144|Warehouse|Roadway Supplies|79|Q|Road|2564 S. Redwood Rd.|Primary International|1999
697|AW00000697|774-555-0133|Value Added Reseller|Brakes and Gears|12|S|Mountain|9927 N. Main St.|United Security|1992
698|AW00000698|944-555-0148|Specialty Bike Shop|Western Bike Supplies|48|A|Road|566 S. Main|Primary Bank & Reserve|1998
699|AW00000699|716-555-0123|Warehouse|Sensational Discount Store|80|Q|Road|6333 Cloverleaf Parkway|Guardian Bank|1991
700|AW00000700|703-555-0158|Value Added Reseller|Underglaze and Finish Company|11|S|Road|8520 University City Blvd|Reserve Security|1997
701|AW00000701|674-555-0188|Warehouse|Future Bikes|81|Q|Road|67255 - 8th Street N.E., Suite 350|Guardian Bank|1996
